t,alt_km,lat_deg,lon_deg,density_kg_m3
2024-05-11T04:19:00Z,473.7,28.78,42.27,5.040831e-12
2024-05-11T04:19:30Z,473.9,30.7,42.26,5.019574e-12
2024-05-11T04:20:00Z,474.2,32.62,42.26,4.995447e-12
2024-05-11T04:20:30Z,474.5,34.53,42.26,4.970799e-12
2024-05-11T04:21:00Z,474.8,36.45,42.27,4.945892e-12
2024-05-11T04:21:30Z,475.2,38.37,42.29,4.920655e-12
2024-05-11T04:22:00Z,475.5,40.28,42.31,4.895430e-12
2024-05-11T04:22:30Z,475.9,42.2,42.34,4.869728e-12
2024-05-11T04:23:00Z,476.3,44.11,42.38,4.843476e-12
2024-05-11T04:23:30Z,476.6,46.02,42.43,4.813351e-12
2024-05-11T04:24:00Z,477.0,47.94,42.5,4.779593e-12
2024-05-11T04:24:30Z,477.4,49.85,42.57,4.743592e-12
2024-05-11T04:25:00Z,477.8,51.76,42.67,4.704441e-12
2024-05-11T04:25:30Z,478.2,53.66,42.79,4.661669e-12
2024-05-11T04:26:00Z,478.6,55.57,42.92,4.615299e-12
2024-05-11T04:26:30Z,479.0,57.48,43.09,4.566338e-12
2024-05-11T04:27:00Z,479.4,59.38,43.28,4.517226e-12
2024-05-11T04:27:30Z,479.7,61.29,43.52,4.471628e-12
2024-05-11T04:28:00Z,480.1,63.19,43.8,4.431363e-12
2024-05-11T04:28:30Z,480.4,65.09,44.14,4.395686e-12
2024-05-11T04:29:00Z,480.7,66.98,44.55,4.360932e-12
2024-05-11T04:29:30Z,481.0,68.88,45.05,4.324888e-12
2024-05-11T04:30:00Z,481.3,70.77,45.66,4.285572e-12
2024-05-11T04:30:30Z,481.6,72.66,46.43,4.242489e-12
2024-05-11T04:31:00Z,481.8,74.54,47.42,4.197553e-12
2024-05-11T04:31:30Z,482.0,76.41,48.69,4.153843e-12
2024-05-11T04:32:00Z,482.2,78.28,50.41,4.114849e-12
2024-05-11T04:32:30Z,482.3,80.13,52.81,4.083788e-12
2024-05-11T04:33:00Z,482.5,81.95,56.35,4.063274e-12
2024-05-11T04:33:30Z,482.6,83.71,61.96,4.055034e-12
2024-05-11T04:34:00Z,482.6,85.37,71.84,4.059835e-12
2024-05-11T04:34:30Z,482.7,86.75,91.32,4.078060e-12
2024-05-11T04:35:00Z,482.7,87.36,127.12,4.108788e-12
2024-05-11T04:35:30Z,482.7,86.73,162.7,4.145535e-12
2024-05-11T04:36:00Z,482.6,85.35,-178.03,4.184755e-12
2024-05-11T04:36:30Z,482.5,83.69,-168.24,4.225511e-12
2024-05-11T04:37:00Z,482.4,81.92,-162.67,4.265004e-12
2024-05-11T04:37:30Z,482.3,80.1,-159.16,4.300974e-12
2024-05-11T04:38:00Z,482.1,78.25,-156.77,4.331714e-12
2024-05-11T04:38:30Z,481.9,76.39,-155.06,4.356370e-12
2024-05-11T04:39:00Z,481.7,74.51,-153.79,4.376497e-12
2024-05-11T04:39:30Z,481.4,72.63,-152.81,4.394887e-12
2024-05-11T04:40:00Z,481.1,70.74,-152.04,4.414665e-12
2024-05-11T04:40:30Z,480.8,68.85,-151.43,4.439909e-12
2024-05-11T04:41:00Z,480.5,66.95,-150.93,4.478497e-12
2024-05-11T04:41:30Z,480.2,65.06,-150.52,4.532555e-12
2024-05-11T04:42:00Z,479.8,63.16,-150.19,4.598786e-12
2024-05-11T04:42:30Z,479.5,61.26,-149.91,4.675320e-12
2024-05-11T04:43:00Z,479.1,59.35,-149.67,4.763290e-12
2024-05-11T04:43:30Z,478.7,57.45,-149.48,4.860708e-12
2024-05-11T04:44:00Z,478.3,55.54,-149.31,4.964614e-12
2024-05-11T04:44:30Z,477.9,53.63,-149.17,5.062867e-12
2024-05-11T04:45:00Z,477.5,51.72,-149.06,5.159251e-12
2024-05-11T04:45:30Z,477.1,49.81,-148.96,5.254538e-12
2024-05-11T04:46:00Z,476.7,47.9,-148.89,5.347655e-12
2024-05-11T04:46:30Z,476.2,45.99,-148.82,5.443060e-12
2024-05-11T04:47:00Z,475.8,44.08,-148.77,5.540298e-12
2024-05-11T04:47:30Z,475.5,42.16,-148.73,5.633303e-12
2024-05-11T04:48:00Z,475.1,40.25,-148.7,5.719919e-12
2024-05-11T04:48:30Z,474.7,38.33,-148.68,5.796953e-12
2024-05-11T04:49:00Z,474.4,36.42,-148.66,5.853297e-12
2024-05-11T04:49:30Z,474.0,34.5,-148.65,5.898928e-12
2024-05-11T04:50:00Z,473.7,32.58,-148.65,5.934060e-12
2024-05-11T04:50:30Z,473.4,30.66,-148.65,5.958921e-12
2024-05-11T04:51:00Z,473.1,28.74,-148.66,5.973470e-12
2024-05-11T04:51:30Z,472.9,26.82,-148.67,5.977629e-12
2024-05-11T04:52:00Z,472.7,24.9,-148.69,5.972717e-12
2024-05-11T04:52:30Z,472.5,22.98,-148.71,5.956879e-12
2024-05-11T04:53:00Z,472.4,21.06,-148.73,5.932049e-12
2024-05-11T04:53:30Z,472.3,19.14,-148.76,5.899189e-12
2024-05-11T04:54:00Z,472.2,17.21,-148.78,5.858353e-12
2024-05-11T04:54:30Z,472.1,15.29,-148.81,5.810329e-12
2024-05-11T04:55:00Z,472.1,13.37,-148.84,5.755718e-12
2024-05-11T04:55:30Z,472.2,11.44,-148.88,5.695115e-12
2024-05-11T04:56:00Z,472.3,9.52,-148.91,5.629267e-12
2024-05-11T04:56:30Z,472.4,7.59,-148.94,5.558876e-12
2024-05-11T04:57:00Z,472.5,5.67,-148.98,5.484906e-12
2024-05-11T04:57:30Z,472.7,3.75,-149.02,5.406938e-12
2024-05-11T04:58:00Z,473.0,1.82,-149.05,5.326187e-12
2024-05-11T04:58:30Z,473.3,-0.1,-149.09,5.245078e-12
2024-05-11T04:59:00Z,473.6,-2.03,-149.13,5.164780e-12
2024-05-11T04:59:30Z,473.9,-3.95,-149.16,5.085748e-12
2024-05-11T05:00:00Z,474.4,-5.87,-149.2,5.008871e-12
2024-05-11T05:00:30Z,474.8,-7.8,-149.23,4.935166e-12
2024-05-11T05:01:00Z,475.3,-9.72,-149.27,4.865243e-12
2024-05-11T05:01:30Z,475.8,-11.64,-149.3,4.799618e-12
2024-05-11T05:02:00Z,476.3,-13.56,-149.33,4.738940e-12
2024-05-11T05:02:30Z,476.9,-15.48,-149.36,4.683457e-12
2024-05-11T05:03:00Z,477.6,-17.4,-149.39,4.633761e-12
2024-05-11T05:03:30Z,478.2,-19.32,-149.42,4.589806e-12
2024-05-11T05:04:00Z,478.9,-21.24,-149.45,4.551682e-12
2024-05-11T05:04:30Z,479.6,-23.16,-149.47,4.519948e-12
2024-05-11T05:05:00Z,480.3,-25.08,-149.49,4.494868e-12
2024-05-11T05:05:30Z,481.1,-27.0,-149.5,4.476905e-12
2024-05-11T05:06:00Z,481.8,-28.91,-149.51,4.466889e-12
2024-05-11T05:06:30Z,482.6,-30.83,-149.52,4.465244e-12
2024-05-11T05:07:00Z,483.4,-32.74,-149.53,4.472319e-12
2024-05-11T05:07:30Z,484.2,-34.65,-149.52,4.486286e-12
2024-05-11T05:08:00Z,485.1,-36.56,-149.52,4.502474e-12
2024-05-11T05:08:30Z,485.9,-38.47,-149.5,4.510575e-12
2024-05-11T05:09:00Z,486.7,-40.38,-149.48,4.500048e-12
2024-05-11T05:09:30Z,487.6,-42.29,-149.45,4.461535e-12
2024-05-11T05:10:00Z,488.4,-44.2,-149.41,4.394811e-12
2024-05-11T05:10:30Z,489.2,-46.1,-149.36,4.310281e-12
2024-05-11T05:11:00Z,490.0,-48.01,-149.29,4.222274e-12
2024-05-11T05:11:30Z,490.8,-49.91,-149.21,4.147137e-12
2024-05-11T05:12:00Z,491.6,-51.81,-149.12,4.092310e-12
2024-05-11T05:12:30Z,492.4,-53.72,-149.0,4.059959e-12
2024-05-11T05:13:00Z,493.1,-55.61,-148.87,4.047157e-12
2024-05-11T05:13:30Z,493.9,-57.51,-148.7,4.050515e-12
2024-05-11T05:14:00Z,494.6,-59.41,-148.51,4.068112e-12
2024-05-11T05:14:30Z,495.2,-61.3,-148.27,4.096216e-12
2024-05-11T05:15:00Z,495.9,-63.2,-147.99,4.132038e-12
2024-05-11T05:15:30Z,496.5,-65.09,-147.66,4.170837e-12
2024-05-11T05:16:00Z,497.1,-66.97,-147.25,4.208203e-12
2024-05-11T05:16:30Z,497.6,-68.86,-146.75,4.247326e-12
2024-05-11T05:17:00Z,498.1,-70.74,-146.14,4.287364e-12
2024-05-11T05:17:30Z,498.6,-72.62,-145.38,4.327454e-12
2024-05-11T05:18:00Z,499.0,-74.49,-144.41,4.367910e-12
2024-05-11T05:18:30Z,499.4,-76.36,-143.15,4.407838e-12
2024-05-11T05:19:00Z,499.7,-78.21,-141.46,4.446855e-12
2024-05-11T05:19:30Z,500.0,-80.05,-139.1,4.487009e-12
2024-05-11T05:20:00Z,500.2,-81.87,-135.65,4.528141e-12
2024-05-11T05:20:30Z,500.4,-83.63,-130.2,4.568774e-12
2024-05-11T05:21:00Z,500.5,-85.29,-120.69,4.608460e-12
2024-05-11T05:21:30Z,500.6,-86.68,-102.09,4.647469e-12
2024-05-11T05:22:00Z,500.7,-87.36,-67.38,4.686382e-12
2024-05-11T05:22:30Z,500.7,-86.81,-31.04,4.721920e-12
2024-05-11T05:23:00Z,500.6,-85.47,-10.86,4.743933e-12
2024-05-11T05:23:30Z,500.5,-83.83,-0.64,4.753479e-12
2024-05-11T05:24:00Z,500.3,-82.07,5.15,4.753001e-12
2024-05-11T05:24:30Z,500.1,-80.27,8.77,4.742522e-12
2024-05-11T05:25:00Z,499.9,-78.43,11.23,4.721815e-12
2024-05-11T05:25:30Z,499.6,-76.58,12.98,4.691117e-12
2024-05-11T05:26:00Z,499.2,-74.71,14.29,4.650978e-12
2024-05-11T05:26:30Z,498.8,-72.84,15.28,4.602931e-12
2024-05-11T05:27:00Z,498.4,-70.96,16.07,4.550866e-12
2024-05-11T05:27:30Z,497.9,-69.08,16.69,4.491931e-12
2024-05-11T05:28:00Z,497.4,-67.19,17.2,4.426341e-12
2024-05-11T05:28:30Z,496.8,-65.31,17.62,4.356875e-12
2024-05-11T05:29:00Z,496.2,-63.42,17.96,4.285589e-12
2024-05-11T05:29:30Z,495.6,-61.52,18.25,4.211112e-12
2024-05-11T05:30:00Z,495.0,-59.63,18.48,4.137181e-12
2024-05-11T05:30:30Z,494.3,-57.73,18.68,4.061314e-12
2024-05-11T05:31:00Z,493.6,-55.84,18.85,3.991763e-12
2024-05-11T05:31:30Z,492.8,-53.94,18.99,3.930397e-12
2024-05-11T05:32:00Z,492.1,-52.04,19.11,3.878301e-12
2024-05-11T05:32:30Z,491.3,-50.14,19.21,3.832567e-12
2024-05-11T05:33:00Z,490.5,-48.23,19.29,3.799199e-12
2024-05-11T05:33:30Z,489.7,-46.33,19.35,3.778210e-12
2024-05-11T05:34:00Z,488.9,-44.42,19.41,3.769202e-12
2024-05-11T05:34:30Z,488.1,-42.52,19.45,3.771089e-12
2024-05-11T05:35:00Z,487.3,-40.61,19.48,3.782164e-12
2024-05-11T05:35:30Z,486.4,-38.7,19.5,3.801489e-12
2024-05-11T05:36:00Z,485.6,-36.79,19.52,3.830638e-12
2024-05-11T05:36:30Z,484.8,-34.88,19.53,3.869031e-12
2024-05-11T05:37:00Z,484.0,-32.97,19.53,3.915871e-12
2024-05-11T05:37:30Z,483.2,-31.05,19.53,3.970790e-12
2024-05-11T05:38:00Z,482.4,-29.14,19.52,4.033574e-12
2024-05-11T05:38:30Z,481.7,-27.22,19.51,4.103596e-12
2024-05-11T05:39:00Z,480.9,-25.31,19.49,4.180516e-12
2024-05-11T05:39:30Z,480.2,-23.39,19.47,4.263652e-12
2024-05-11T05:40:00Z,479.5,-21.47,19.45,4.352411e-12
2024-05-11T05:40:30Z,478.8,-19.55,19.43,4.445953e-12
2024-05-11T05:41:00Z,478.2,-17.63,19.4,4.543185e-12
2024-05-11T05:41:30Z,477.6,-15.71,19.37,4.642974e-12
2024-05-11T05:42:00Z,477.0,-13.79,19.34,4.744414e-12
2024-05-11T05:42:30Z,476.4,-11.87,19.31,4.846404e-12
2024-05-11T05:43:00Z,475.9,-9.95,19.28,4.947689e-12
2024-05-11T05:43:30Z,475.4,-8.03,19.24,5.047172e-12
2024-05-11T05:44:00Z,475.0,-6.11,19.21,5.143789e-12
2024-05-11T05:44:30Z,474.6,-4.18,19.17,5.236392e-12
2024-05-11T05:45:00Z,474.2,-2.26,19.13,5.323938e-12
2024-05-11T05:45:30Z,473.9,-0.34,19.1,5.405670e-12
2024-05-11T05:46:00Z,473.6,1.59,19.06,5.480622e-12
2024-05-11T05:46:30Z,473.3,3.51,19.02,5.548445e-12
2024-05-11T05:47:00Z,473.1,5.44,18.99,5.608331e-12
2024-05-11T05:47:30Z,472.9,7.36,18.95,5.660069e-12
2024-05-11T05:48:00Z,472.8,9.28,18.92,5.703169e-12
2024-05-11T05:48:30Z,472.7,11.21,18.88,5.737749e-12
2024-05-11T05:49:00Z,472.7,13.13,18.85,5.763457e-12
2024-05-11T05:49:30Z,472.7,15.05,18.82,5.780441e-12
2024-05-11T05:50:00Z,472.7,16.98,18.79,5.789139e-12
2024-05-11T05:50:30Z,472.8,18.9,18.76,5.790044e-12
2024-05-11T05:51:00Z,472.9,20.82,18.74,5.783648e-12
2024-05-11T05:51:30Z,473.0,22.74,18.72,5.771029e-12
2024-05-11T05:52:00Z,473.2,24.67,18.7,5.753084e-12
2024-05-11T05:52:30Z,473.4,26.59,18.68,5.730869e-12
2024-05-11T05:53:00Z,473.6,28.51,18.67,5.704361e-12
2024-05-11T05:53:30Z,473.8,30.43,18.66,5.673632e-12
2024-05-11T05:54:00Z,474.1,32.34,18.65,5.641935e-12
2024-05-11T05:54:30Z,474.4,34.26,18.66,5.610550e-12
2024-05-11T05:55:00Z,474.7,36.18,18.66,5.580224e-12
2024-05-11T05:55:30Z,475.1,38.1,18.68,5.551515e-12
2024-05-11T05:56:00Z,475.4,40.01,18.7,5.524728e-12
2024-05-11T05:56:30Z,475.8,41.93,18.73,5.500187e-12
2024-05-11T05:57:00Z,476.2,43.84,18.77,5.475789e-12
2024-05-11T05:57:30Z,476.6,45.75,18.82,5.449775e-12
2024-05-11T05:58:00Z,476.9,47.67,18.88,5.424578e-12
2024-05-11T05:58:30Z,477.3,49.58,18.96,5.398688e-12
2024-05-11T05:59:00Z,477.7,51.49,19.05,5.371012e-12
2024-05-11T05:59:30Z,478.1,53.4,19.16,5.340557e-12
2024-05-11T06:00:00Z,478.5,55.3,19.3,5.312686e-12
2024-05-11T06:00:30Z,478.9,57.21,19.46,5.278695e-12
2024-05-11T06:01:00Z,479.3,59.11,19.65,5.246326e-12
2024-05-11T06:01:30Z,479.6,61.02,19.88,5.217841e-12
2024-05-11T06:02:00Z,480.0,62.92,20.15,5.192834e-12
2024-05-11T06:02:30Z,480.3,64.82,20.48,5.167731e-12
2024-05-11T06:03:00Z,480.6,66.72,20.88,5.136732e-12
2024-05-11T06:03:30Z,480.9,68.61,21.36,5.097852e-12
2024-05-11T06:04:00Z,481.2,70.5,21.96,5.048578e-12
2024-05-11T06:04:30Z,481.5,72.39,22.7,4.993834e-12
2024-05-11T06:05:00Z,481.7,74.28,23.65,4.938790e-12
2024-05-11T06:05:30Z,481.9,76.15,24.88,4.888691e-12
2024-05-11T06:06:00Z,482.1,78.02,26.52,4.848772e-12
2024-05-11T06:06:30Z,482.3,79.87,28.81,4.824184e-12
2024-05-11T06:07:00Z,482.4,81.69,32.14,4.817722e-12
2024-05-11T06:07:30Z,482.5,83.47,37.37,4.831073e-12
2024-05-11T06:08:00Z,482.6,85.15,46.43,4.863888e-12
2024-05-11T06:08:30Z,482.6,86.59,64.05,4.913129e-12
2024-05-11T06:09:00Z,482.6,87.35,97.74,4.976712e-12
2024-05-11T06:09:30Z,482.6,86.88,135.14,5.048608e-12
2024-05-11T06:10:00Z,482.5,85.57,156.43,5.123030e-12
2024-05-11T06:10:30Z,482.5,83.93,167.12,5.198187e-12
2024-05-11T06:11:00Z,482.3,82.17,173.11,5.271558e-12
2024-05-11T06:11:30Z,482.2,80.36,176.83,5.340293e-12
2024-05-11T06:12:00Z,482.0,78.51,179.34,5.403557e-12
2024-05-11T06:12:30Z,481.8,76.65,-178.87,5.461415e-12
2024-05-11T06:13:00Z,481.6,74.77,-177.55,5.515943e-12
2024-05-11T06:13:30Z,481.4,72.89,-176.53,5.570413e-12
2024-05-11T06:14:00Z,481.1,71.01,-175.74,5.628386e-12
2024-05-11T06:14:30Z,480.8,69.11,-175.11,5.688843e-12
2024-05-11T06:15:00Z,480.5,67.22,-174.6,5.751521e-12
2024-05-11T06:15:30Z,480.1,65.32,-174.18,5.815314e-12
2024-05-11T06:16:00Z,479.8,63.42,-173.83,5.877553e-12
2024-05-11T06:16:30Z,479.4,61.52,-173.54,5.934645e-12
2024-05-11T06:17:00Z,479.1,59.62,-173.31,5.982935e-12
2024-05-11T06:17:30Z,478.7,57.71,-173.1,6.019059e-12
2024-05-11T06:18:00Z,478.3,55.81,-172.94,6.040765e-12
2024-05-11T06:18:30Z,477.9,53.9,-172.8,6.047981e-12
2024-05-11T06:19:00Z,477.4,51.99,-172.68,6.041311e-12
2024-05-11T06:19:30Z,477.0,50.08,-172.58,6.023588e-12
2024-05-11T06:20:00Z,476.6,48.17,-172.5,5.995705e-12
2024-05-11T06:20:30Z,476.2,46.26,-172.43,5.954261e-12
2024-05-11T06:21:00Z,475.8,44.35,-172.38,5.903248e-12
2024-05-11T06:21:30Z,475.4,42.43,-172.34,5.843001e-12
2024-05-11T06:22:00Z,475.0,40.52,-172.31,5.774515e-12
2024-05-11T06:22:30Z,474.7,38.6,-172.28,5.699769e-12
2024-05-11T06:23:00Z,474.3,36.69,-172.27,5.621019e-12
2024-05-11T06:23:30Z,474.0,34.77,-172.26,5.540377e-12
2024-05-11T06:24:00Z,473.7,32.85,-172.25,5.459526e-12
2024-05-11T06:24:30Z,473.4,30.93,-172.26,5.379956e-12
2024-05-11T06:25:00Z,473.1,29.01,-172.26,5.302922e-12
2024-05-11T06:25:30Z,472.9,27.09,-172.28,5.229424e-12
2024-05-11T06:26:00Z,472.7,25.17,-172.29,5.158872e-12
2024-05-11T06:26:30Z,472.5,23.25,-172.31,5.091952e-12
2024-05-11T06:27:00Z,472.3,21.33,-172.33,5.030197e-12
2024-05-11T06:27:30Z,472.2,19.4,-172.36,4.973901e-12
2024-05-11T06:28:00Z,472.1,17.48,-172.38,4.923387e-12
2024-05-11T06:28:30Z,472.1,15.56,-172.41,4.878951e-12
2024-05-11T06:29:00Z,472.1,13.63,-172.44,4.840593e-12
2024-05-11T06:29:30Z,472.1,11.71,-172.48,4.808814e-12
2024-05-11T06:30:00Z,472.2,9.79,-172.51,4.783616e-12
2024-05-11T06:30:30Z,472.3,7.86,-172.54,4.765457e-12
2024-05-11T06:31:00Z,472.4,5.94,-172.58,4.754345e-12
2024-05-11T06:31:30Z,472.6,4.01,-172.62,4.750083e-12
2024-05-11T06:32:00Z,472.9,2.09,-172.65,4.752804e-12
2024-05-11T06:32:30Z,473.2,0.17,-172.69,4.762305e-12
2024-05-11T06:33:00Z,473.5,-1.76,-172.72,4.778513e-12
2024-05-11T06:33:30Z,473.8,-3.68,-172.76,4.801211e-12
2024-05-11T06:34:00Z,474.2,-5.61,-172.8,4.829987e-12
2024-05-11T06:34:30Z,474.7,-7.53,-172.83,4.864188e-12
2024-05-11T06:35:00Z,475.2,-9.45,-172.87,4.903284e-12
2024-05-11T06:35:30Z,475.7,-11.37,-172.9,4.946079e-12
2024-05-11T06:36:00Z,476.2,-13.3,-172.93,4.992265e-12
2024-05-11T06:36:30Z,476.8,-15.22,-172.97,5.040928e-12
2024-05-11T06:37:00Z,477.4,-17.14,-172.99,5.091636e-12
2024-05-11T06:37:30Z,478.1,-19.06,-173.02,5.143460e-12
2024-05-11T06:38:00Z,478.7,-20.98,-173.05,5.196357e-12
2024-05-11T06:38:30Z,479.4,-22.89,-173.07,5.250659e-12
2024-05-11T06:39:00Z,480.2,-24.81,-173.09,5.307154e-12
2024-05-11T06:39:30Z,480.9,-26.73,-173.11,5.366640e-12
2024-05-11T06:40:00Z,481.7,-28.64,-173.12,5.429321e-12
2024-05-11T06:40:30Z,482.5,-30.56,-173.13,5.494289e-12
2024-05-11T06:41:00Z,483.3,-32.47,-173.13,5.555001e-12
2024-05-11T06:41:30Z,484.1,-34.39,-173.13,5.598570e-12
2024-05-11T06:42:00Z,484.9,-36.3,-173.12,5.606467e-12
2024-05-11T06:42:30Z,485.8,-38.21,-173.11,5.564602e-12
2024-05-11T06:43:00Z,486.6,-40.12,-173.09,5.474501e-12
2024-05-11T06:43:30Z,487.4,-42.03,-173.06,5.354456e-12
2024-05-11T06:44:00Z,488.2,-43.93,-173.02,5.228052e-12
2024-05-11T06:44:30Z,489.1,-45.84,-172.97,5.111437e-12
2024-05-11T06:45:00Z,489.9,-47.74,-172.91,5.014691e-12
2024-05-11T06:45:30Z,490.7,-49.65,-172.83,4.938424e-12
2024-05-11T06:46:00Z,491.5,-51.55,-172.74,4.876384e-12
2024-05-11T06:46:30Z,492.3,-53.45,-172.63,4.824194e-12
2024-05-11T06:47:00Z,493.0,-55.35,-172.49,4.776459e-12
2024-05-11T06:47:30Z,493.8,-57.25,-172.33,4.728573e-12
2024-05-11T06:48:00Z,494.5,-59.14,-172.14,4.675846e-12
2024-05-11T06:48:30Z,495.1,-61.04,-171.91,4.611898e-12
2024-05-11T06:49:00Z,495.8,-62.93,-171.64,4.538540e-12
2024-05-11T06:49:30Z,496.4,-64.82,-171.31,4.459053e-12
2024-05-11T06:50:00Z,497.0,-66.71,-170.92,4.374780e-12
2024-05-11T06:50:30Z,497.5,-68.6,-170.44,4.286995e-12
2024-05-11T06:51:00Z,498.0,-70.48,-169.85,4.198747e-12
2024-05-11T06:51:30Z,498.5,-72.36,-169.11,4.110119e-12
2024-05-11T06:52:00Z,498.9,-74.23,-168.17,4.024859e-12
2024-05-11T06:52:30Z,499.3,-76.1,-166.96,3.944796e-12
2024-05-11T06:53:00Z,499.7,-77.96,-165.34,3.870116e-12
2024-05-11T06:53:30Z,500.0,-79.8,-163.1,3.800012e-12
2024-05-11T06:54:00Z,500.2,-81.62,-159.83,3.735599e-12
2024-05-11T06:54:30Z,500.4,-83.39,-154.75,3.676609e-12
2024-05-11T06:55:00Z,500.5,-85.07,-146.01,3.622817e-12
2024-05-11T06:55:30Z,500.6,-86.52,-129.16,3.574374e-12
2024-05-11T06:56:00Z,500.7,-87.33,-96.64,3.532518e-12
2024-05-11T06:56:30Z,500.7,-86.95,-58.73,3.496269e-12
2024-05-11T06:57:00Z,500.6,-85.68,-36.48,3.461057e-12
2024-05-11T06:57:30Z,500.5,-84.07,-25.31,3.427131e-12
2024-05-11T06:58:00Z,500.4,-82.32,-19.09,3.395651e-12
2024-05-11T06:58:30Z,500.2,-80.52,-15.24,3.366886e-12
2024-05-11T06:59:00Z,499.9,-78.69,-12.66,3.340803e-12
2024-05-11T06:59:30Z,499.6,-76.83,-10.83,3.317896e-12
2024-05-11T07:00:00Z,499.3,-74.97,-9.48,3.298156e-12
2024-05-11T07:00:30Z,498.9,-73.1,-8.44,3.280554e-12
2024-05-11T07:01:00Z,498.5,-71.22,-7.63,3.265329e-12
2024-05-11T07:01:30Z,498.0,-69.34,-6.99,3.253263e-12
2024-05-11T07:02:00Z,497.5,-67.46,-6.46,3.243445e-12
2024-05-11T07:02:30Z,496.9,-65.57,-6.04,3.237467e-12
2024-05-11T07:03:00Z,496.3,-63.68,-5.68,3.236134e-12
2024-05-11T07:03:30Z,495.7,-61.79,-5.39,3.237918e-12
2024-05-11T07:04:00Z,495.1,-59.89,-5.15,3.246357e-12
2024-05-11T07:04:30Z,494.4,-58.0,-4.94,3.262960e-12
2024-05-11T07:05:00Z,493.7,-56.1,-4.77,3.288290e-12
2024-05-11T07:05:30Z,493.0,-54.2,-4.63,3.321305e-12
2024-05-11T07:06:00Z,492.2,-52.3,-4.51,3.359011e-12
2024-05-11T07:06:30Z,491.4,-50.4,-4.41,3.404731e-12
2024-05-11T07:07:00Z,490.7,-48.5,-4.33,3.456787e-12
2024-05-11T07:07:30Z,489.9,-46.59,-4.26,3.514220e-12
2024-05-11T07:08:00Z,489.0,-44.69,-4.2,3.574645e-12
2024-05-11T07:08:30Z,488.2,-42.78,-4.16,3.634510e-12
2024-05-11T07:09:00Z,487.4,-40.87,-4.13,3.696059e-12
2024-05-11T07:09:30Z,486.6,-38.97,-4.1,3.758146e-12
2024-05-11T07:10:00Z,485.8,-37.06,-4.09,3.819925e-12
2024-05-11T07:10:30Z,485.0,-35.14,-4.08,3.880691e-12
2024-05-11T07:11:00Z,484.2,-33.23,-4.07,3.940016e-12
2024-05-11T07:11:30Z,483.4,-31.32,-4.08,3.998464e-12
2024-05-11T07:12:00Z,482.6,-29.41,-4.08,4.056347e-12
2024-05-11T07:12:30Z,481.8,-27.49,-4.09,4.112016e-12
2024-05-11T07:13:00Z,481.1,-25.57,-4.11,4.165634e-12
2024-05-11T07:13:30Z,480.3,-23.66,-4.13,4.216997e-12
2024-05-11T07:14:00Z,479.6,-21.74,-4.15,4.266168e-12
2024-05-11T07:14:30Z,478.9,-19.82,-4.17,4.313663e-12
2024-05-11T07:15:00Z,478.3,-17.9,-4.2,4.359487e-12
2024-05-11T07:15:30Z,477.7,-15.98,-4.23,4.404056e-12
2024-05-11T07:16:00Z,477.1,-14.06,-4.26,4.447370e-12
2024-05-11T07:16:30Z,476.5,-12.14,-4.29,4.489926e-12
2024-05-11T07:17:00Z,476.0,-10.22,-4.32,4.531792e-12
2024-05-11T07:17:30Z,475.5,-8.3,-4.36,4.573256e-12
2024-05-11T07:18:00Z,475.0,-6.37,-4.39,4.614439e-12
2024-05-11T07:18:30Z,474.6,-4.45,-4.43,4.655646e-12
2024-05-11T07:19:00Z,474.3,-2.53,-4.47,4.696916e-12
2024-05-11T07:19:30Z,473.9,-0.6,-4.5,4.738277e-12
2024-05-11T07:20:00Z,473.6,1.32,-4.54,4.780027e-12
2024-05-11T07:20:30Z,473.4,3.24,-4.58,4.821770e-12
2024-05-11T07:21:00Z,473.2,5.17,-4.61,4.861434e-12
2024-05-11T07:21:30Z,473.0,7.09,-4.65,4.899906e-12
2024-05-11T07:22:00Z,472.9,9.01,-4.68,4.937753e-12
2024-05-11T07:22:30Z,472.8,10.94,-4.72,4.974687e-12
2024-05-11T07:23:00Z,472.7,12.86,-4.75,5.010420e-12
2024-05-11T07:23:30Z,472.7,14.79,-4.78,5.044842e-12
2024-05-11T07:24:00Z,472.7,16.71,-4.81,5.077663e-12
2024-05-11T07:24:30Z,472.8,18.63,-4.84,5.109183e-12
2024-05-11T07:25:00Z,472.9,20.55,-4.86,5.139473e-12
2024-05-11T07:25:30Z,473.0,22.48,-4.89,5.168747e-12
2024-05-11T07:26:00Z,473.1,24.4,-4.91,5.196801e-12
2024-05-11T07:26:30Z,473.3,26.32,-4.92,5.221540e-12
2024-05-11T07:27:00Z,473.6,28.24,-4.94,5.244275e-12
2024-05-11T07:27:30Z,473.8,30.16,-4.95,5.266129e-12
2024-05-11T07:28:00Z,474.1,32.08,-4.95,5.288059e-12
2024-05-11T07:28:30Z,474.4,33.99,-4.95,5.310123e-12
2024-05-11T07:29:00Z,474.7,35.91,-4.94,5.332580e-12
2024-05-11T07:29:30Z,475.0,37.83,-4.93,5.355600e-12
2024-05-11T07:30:00Z,475.4,39.74,-4.91,5.379230e-12
2024-05-11T07:30:30Z,475.7,41.66,-4.88,5.401918e-12
2024-05-11T07:31:00Z,476.1,43.57,-4.84,5.422042e-12
2024-05-11T07:31:30Z,476.5,45.49,-4.8,5.442269e-12
